aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 27, 0001",BOEING,717-200,Valid,N481HA,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 6, 0002",AIRBUS INDUSTRIE,A320-232,Valid,N482UA,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 24, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N484AA,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 28, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N485AA,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 28, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N486AA,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 28, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N487AA,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 1, 0004",BOEING,737-7H4,Valid,N487WN,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 2, 0002",EMBRAER,EMB-145LR,Valid,N48901,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 30, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N490AA,Corporation,"1,989"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 11, 0002",AIRBUS,A320-232,Valid,N491UA,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 22, 0002",AIRBUS,A320-232,Valid,N492UA,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 3, 0005",BOEING,737-7H4,Valid,N493WN,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 12, 0005",BOEING,737-7H4,Valid,N494WN,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 24, 0005",BOEING,737-7H4,Valid,N495WN,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 4, 0005",BOEING,737-7H4,Valid,N496WN,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 19, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N498AA,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 31, 0089",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N499AA,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 10, 0002",BOMBARDIER INC,CL-600-2C10,Valid,N501BG,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 4, 0085",BOEING,757-251,Valid,N501US,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 28, 0089",BOEING,757-222,Valid,N502UA,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 5, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N503MJ,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"May 23, 0002",BOMBARDIER INC,CL-600-2C10,Valid,N504AE,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Jet,"May 14, 0090",BOEING,737-5H4,Valid,N504SW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 30, 0002",BOMBARDIER INC,CL-600-2C10,Valid,N505AE,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Jet,"May 14, 0090",BOEING,737-5H4,Valid,N505SW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 27, 0006",BOEING,737-3B7,Valid,N506AU,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 16, 0094",MCDONNELL DOUGLAS,DC-9-83(MD-83),Valid,N565AA,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Jet,"May 27, 0004",BOEING,757-222,Valid,N565UA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Prop,"Dec 3, 0098",EMBRAER,EMB-120ER,Valid,N566SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 26, 0006",BOEING,757-222,Valid,N567UA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 30, 0003",AIRBUS,A320-232,Valid,N568JB,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 6, 0007",BOEING,737-890,Valid,N569AS,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 22, 0087",MCDONNELL DOUGLAS,DC-9-83(MD-83),Valid,N570AA,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 28, 0006",BOEING,757-222,Valid,N570UA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 23, 0004",CANADAIR,CL-600-2B19,Valid,N571ML,Corporation,"1,997"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 2, 0091",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N573AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 8, 0005",BOEING,737-301,Valid,N574US,Corporation,"1,987"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Prop,"Oct 29, 0098",EMBRAER,EMB-120ER,Valid,N576SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 28, 0006",BOEING,757-222,Valid,N577UA,Corporation,"1,993"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 31, 0001",BOEING,757-33N,Valid,N57863,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 31, 0091",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N578AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 30, 0007",BOEING,737-890,Valid,N579AS,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 31, 0091",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N580AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 21, 0093",BOEING,757-222,Valid,N580UA,Corporation,"1,993"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 21, 0006",BOEING,767-33A,Valid,N581HA,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"May 4, 0093",BOEING,757-222,Valid,N581UA,Corporation,"1,993"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 17, 0003",AIRBUS,A320-232,Valid,N582JB,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 7, 0091",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N583AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 23, 0002",BOEING,757-351,Valid,N583NW,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 4, 0007",BOEING,737-890,Valid,N584AS,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 25, 0093",BOEING,757-222,Valid,N584UA,Corporation,"1,993"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 11, 0004",AIRBUS,A320-232,Valid,N585JB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 22, 0094",BOEING,737-524,Valid,N58606,Corporation,"1,994"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 17, 0004",AIRBUS,A320-232,Valid,N586JB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 30, 0091",MCDONNELL DOUGLAS,DC-9-82(MD-82),Valid,N587AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 17, 0002",BOEING,757-351,Valid,N587NW,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 6, 0007",BOEING,737-890,Valid,N588AS,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 30, 0095",CANADAIR,CL-600-2B19,Valid,N588SW,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 12, 0007",BOEING,737-890,Valid,N589AS,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 29, 0095",CANADAIR,CL-600-2B19,Valid,N589SW,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 30, 0091",MCDONNELL DOUGLAS,DC-9-83(MD-83),Valid,N590AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 2, 0003",BOEING,757-351,Valid,N590NW,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 9, 0091",MCDONNELL DOUGLAS,DC-9-83(MD-83),Valid,N591AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 8, 0095",CANADAIR,CL-600-2B19,Valid,N591SW,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 4, 0003",BOEING,767-3CB,Valid,N592HA,Corporation,"2,003"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 3, 0006",BOEING,737-3TO,Valid,N59302,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 14, 0003",BOEING,767-33A,Valid,N593HA,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 19, 0092",MCDONNELL DOUGLAS,DC-9-83(MD-83),Valid,N594AA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 25, 0003",BOEING,757-351,Valid,N594NW,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 14, 0004",AIRBUS,A320-232,Valid,N595JB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"May 31, 0095",BOEING,737-524,Valid,N59630,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 2, 0003",BOEING,757-351,Valid,N596NW,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 9, 0004",AIRBUS,A320-232,Valid,N597JB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 6, 0006",BOEING,767-332,Valid,N598HA,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 15, 0004",AIRBUS,A320-232,Valid,N599JB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 27, 0085",BOEING,757-232,Valid,N601DL,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 3, 0008",MCDONNELL DOUGLAS,DC-9-32,Valid,N602NW,Corporation,"1,967"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 15, 0007",BOEING,757-232,Valid,N603DL,Corporation,"1,984"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 28, 0001",BOEING,717-200,Valid,N604AT,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 14, 0005",BOEING,737-3H4,Valid,N604SW,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Fan,"May 19, 0004",BOEING,737-3H4,Valid,N605SW,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 1, 0006",BOMBARDIER INC,CL-600-2C10,Valid,N606SK,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 25, 0005",AIRBUS,A320-232,Valid,N607JB,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 13, 0005",AIRBUS,A320-232,Valid,N608JB,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 24, 0099",BOEING,737-790,Valid,N609AS,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 4, 0089",BOEING,757-223,Valid,N610AA,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 29, 0095",BOEING,737-3H4,Valid,N610WN,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 20, 0007",BOEING,757-232,Valid,N611DL,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Jet,"May 19, 0004",BOEING,737-5H4,Valid,N506SW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 1, 0002",BOMBARDIER INC,CL-600-2C10,Valid,N507AE,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 23, 0090",BOEING,757-222,Valid,N507UA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 12, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N508MJ,Corporation,"2,003"
Fixed Wing Single-Engine,Reciprocating,"Jul 3, 0091",FREDERICK CHRIS K,FALCON-XP,Valid,N509AA,Individual,"2,011"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Jet,"May 17, 0004",BOEING,737-5H4,Valid,N509SW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 9, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N510AE,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Jet,"May 17, 0004",BOEING,737-5H4,Valid,N510SW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 26, 0004",BOMBARDIER INC,CL-600-2C10,Valid,N511MJ,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 10, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N512AE,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 20, 0090",BOEING,757-222,Valid,N512UA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 26, 0004",BOMBARDIER INC,CL-600-2C10,Valid,N513MJ,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 9, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N514AE,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 20, 0090",BOEING,757-222,Valid,N514UA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 22, 0004",BOEING,737-5H4,Valid,N515SW,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 26, 0005",BOEING,737-3B7,Valid,N516AU,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 15, 0006",BOEING,757-251,Valid,N516US,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 20, 0004",BOEING,757-222,Valid,N517UA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 28, 0007",BOMBARDIER INC,CL-600-2B19,Valid,N518CA,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 12, 0005",CESSNA,550,Valid,N519AA,Corporation,"1,979"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 8, 0091",BOEING,737-5H4,Valid,N519SW,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 3, 0003",AIRBUS INDUSTRIE,A320-232,Valid,N520JB,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 27, 0004",BOMBARDIER INC,CL-600-2C10,Valid,N521AE,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 28, 0095",BOEING,757-222,Valid,N521UA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 10, 0092",BOEING,737-5H4,Valid,N522SW,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 25, 0004",BOMBARDIER INC,CL-600-2C10,Valid,N523AE,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"May 28, 0004",BOEING,757-222,Valid,N523UA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 11, 0092",BOEING,737-5H4,Valid,N524SW,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 1, 0005",BOEING,757-222,Valid,N525UA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 28, 0007",BOMBARDIER INC,CL-600-2B19,Valid,N526CA,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 27, 0006",BOEING,737-3B7,Valid,N527AU,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 19, 0003",BOMBARDIER INC,CL-600-2B19,Valid,N528CA,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 22, 0006",BOEING,757-251,Valid,N528US,Corporation,"1,987"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 21, 0006",BOEING,757-251,Valid,N529US,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 12, 0005",BOEING,737-3B7,Valid,N531AU,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 21, 0091",BOEING,757-222,Valid,N532UA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 14, 0088",BOEING,757-251,Valid,N533US,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 21, 0002",AIRBUS INDUSTRIE,A320-232,Valid,N535JB,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 31, 0091",BOEING,757-222,Valid,N536UA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 11, 0008",BOMBARDIER INC,CL600-2D24,Valid,N538CA,Corporation,"2,008"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 24, 0006",BOEING,757-222,Valid,N540UA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 13, 0005",BOEING,757-222,Valid,N542UA,Corporation,"1,991"
Fixed Wing Single-Engine,Reciprocating,"Jun 12, 0095",PIPER,PA-32R-300,Valid,N545AA,Corporation,"1,976"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 5, 0002",AIRBUS,A320-232,Valid,N546JB,Corporation,"2,002"
Fixed Wing Single-Engine,Reciprocating,"Mar 20, 0087",STINNETT RON,FALCON XP,Valid,N547AA,Individual,"1,985"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 1, 0005",BOEING,737-890,Valid,N548AS,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 30, 0096",BOEING,757-251,Valid,N548US,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 23, 0096",BOEING,757-251,Valid,N549US,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 13, 0007",BOEING,737-76Q,Valid,N550WN,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 31, 0092",BOEING,757-222,Valid,N551UA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 17, 0002",AIRBUS,A320-232,Valid,N552JB,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 30, 0006",BOEING,737-890,Valid,N553AS,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 20, 0008",BOMBARDIER INC,CL600-2D24,Valid,N554CA,Corporation,"2,008"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 29, 0002",BOEING,757-251,Valid,N555NW,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 18, 0002",AIRBUS,A320-232,Valid,N556JB,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 8, 0006",BOEING,737-890,Valid,N557AS,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 30, 0006",BOEING,737-890,Valid,N558AS,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 27, 0006",BOEING,737-890,Valid,N559AS,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Prop,"Mar 22, 0004",EMBRAER,EMB-120ER,Valid,N560SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Prop,"Mar 22, 0004",EMBRAER,EMB-120,Valid,N561SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 12, 0003",AIRBUS,A320-232,Valid,N562JB,Corporation,"2,003"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 30, 0006",BOEING,737-890,Valid,N563AS,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 18, 0098",EMBRAER,EMB-145,Valid,N612AE,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 1, 0095",BOEING,737-3H4,Valid,N612SW,Corporation,"1,995"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 12, 0001",BOEING,737-790,Valid,N613AS,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 4, 0002",BOMBARDIER INC,CL-600-2C10,Valid,N613SK,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 25, 0001",BOEING,737-790,Valid,N614AS,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Prop,"Oct 28, 0004",BEECH,65-A90,Valid,N615AA,Corporation,"1,967"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 20, 0005",AIRBUS,A320-232,Valid,N615JB,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 1, 0086",BOEING,757-232,Valid,N616DL,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 18, 0086",BOEING,757-232,Valid,N617DL,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 12, 0001",BOEING,737-790,Valid,N618AS,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 14, 0099",BOEING,757-223,Valid,N619AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 3, 0086",BOEING,757-232,Valid,N619DL,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 19, 0094",AIRBUS INDUSTRIE,A320-231,Valid,N620AW,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 6, 0089",AIRBUS INDUSTRIE,A320-231,Valid,N621AW,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 11, 0090",BOEING,757-223,Valid,N622AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 21, 0087",BOEING,757-232,Valid,N622DL,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 15, 0001",BOEING,737-790,Valid,N623AS,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 5, 0090",BOEING,757-223,Valid,N624AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 3, 0087",BOEING,757-232,Valid,N624DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 11, 0099",EMBRAER,EMB-145LR,Valid,N625AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 15, 0007",BOEING,757-232,Valid,N625DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 5, 0090",BOEING,757-223,Valid,N626AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 25, 0087",BOEING,757-232,Valid,N626DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 29, 0001",BOEING,737-790,Valid,N627AS,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 22, 0096",BOEING,737-3H4,Valid,N627SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 1, 0087",BOEING,757-232,Valid,N628DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 18, 0090",AIRBUS INDUSTRIE,A320-231,Valid,N629AW,Corporation,"1,990"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 24, 0096",BOEING,737-3H4,Valid,N629SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 14, 0087",BOEING,757-232,Valid,N630DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 17, 0099",EMBRAER,EMB-145LR,Valid,N631AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 16, 0096",BOEING,737-3H4,Valid,N631SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 3, 0090",AIRBUS INDUSTRIE,A320-231,Valid,N632AW,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 19, 0006",BOEING,737-3TO,Valid,N63305,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 2, 0089",AIRBUS INDUSTRIE,A320-231,Valid,N633AW,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 20, 0090",BOEING,757-223,Valid,N634AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 3, 0088",BOEING,757-232,Valid,N634DL,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 13, 0099",EMBRAER,EMB-145LR,Valid,N635AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 3, 0096",BOEING,737-3H4,Valid,N635SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 3, 0088",BOEING,757-232,Valid,N636DL,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 15, 0099",EMBRAER,EMB-145LR,Valid,N637AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"May 24, 0006",AIRBUS,A320-232,Valid,N637JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 16, 0088",BOEING,757-232,Valid,N638DL,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 22, 0099",EMBRAER,EMB-145LR,Valid,N639AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 27, 0099",EMBRAER,EMB-145LR,Valid,N640AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 12, 0006",AIRBUS,A320-232,Valid,N640JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Prop,"Sep 15, 0005",AEROSPATIALE/ALENIA,ATR-72-212,Valid,N641AS,Corporation,"1,994"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 25, 0097",BOEING,737-3H4,Valid,N641SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Prop,"Sep 15, 0005",AEROSPATIALE/ALENIA,ATR-72-212,Valid,N642AS,Corporation,"1,994"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 23, 0005",BOEING,767-322,Valid,N642UA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Prop,"Sep 15, 0005",AEROSPATIALE/ALENIA,ATR-72-212,Valid,N643AS,Corporation,"1,994"
